245	258	393	437	0.883232906356480
164	27	393	318	0.852877925694027
33	27	720	636	0.826660127714514
245	298	368	398	0.798789327487531
245	358	393	437	0.789037980403579
221	70	380	437	0.755504155985760
262	305	376	358	0.709407497911436
131	27	425	636	0.670153838233996
262	398	393	437	0.642020673641313
270	308	429	447	0.639567337560419
258	268	368	368	0.630805190431094
164	159	393	371	0.587561170131700
164	106	360	265	0.571941142420814
270	358	368	398	0.565390025052010
131	80	458	398	0.547839924969942
262	292	360	477	0.547077899345610
270	70	356	169	0.526329038665670
262	265	393	583	0.485162998809398
229	212	360	398	0.483002483745230
164	53	294	371	0.478893845876765
294	159	393	451	0.465736614696235
184	20	785	427	0.457973837762204
258	368	405	407	0.451302963145518
172	268	405	477	0.446737904663473
131	53	523	265	0.433560005995598
98	53	327	292	0.431042335797054
294	265	360	424	0.415442663363095
159	368	417	417	0.412428076050250
147	40	343	477	0.399271848172114
196	159	393	557	0.396319422706922
258	268	331	427	0.386712781597827
258	30	343	149	0.368100901869823
25	30	393	427	0.362117487011231
270	119	356	437	0.360790061255643
262	292	458	398	0.358197020497271
196	318	393	358	0.352051581647572
262	186	425	398	0.317173713157894
245	278	294	451	0.306937496771661
164	305	409	411	0.288425094231208
262	318	409	384	0.287856608600575
245	384	360	424	0.285813497103411
74	10	626	328	0.283461023645648
278	13	409	437	0.278920350844766
458	66	540	146	0.278352500536694
278	93	376	146	0.273006948224724
245	388	417	457	0.271198957613559
221	229	466	427	0.270966600771618
270	80	540	149	0.268281866537579
294	298	393	497	0.263474038438559
221	278	417	358	0.263458126007814
229	358	442	398	0.261029632936977
278	398	393	411	0.260678773987643
147	10	233	60	0.260598982975740
278	371	360	437	0.258888523179417
229	345	409	477	0.258428623455355
229	292	458	530	0.255945227511568
270	10	552	149	0.254221822011190
233	20	527	417	0.252062374021705
147	50	356	179	0.245363631376375
278	53	393	146	0.242607501894213
245	10	417	159	0.232380464434274
37	20	380	239	0.228821415900673
196	133	458	292	0.225112306386687
135	30	405	139	0.223488257128370
245	378	282	417	0.216943105476666
270	268	417	308	0.216739898084618
233	60	356	308	0.213041399727989
196	53	589	583	0.199253121559171
258	278	343	308	0.199041477955863
258	50	368	636	0.197684260716857
172	20	233	80	0.193037014195409
262	265	523	477	0.190761110825529
229	411	393	451	0.183015696228508
164	384	425	437	0.181158615278421
213	13	327	384	0.179078211032352
213	265	360	305	0.178237020026147
172	60	552	139	0.177834376105378
